class_a,class_b,feature,mean_auc,std_auc,min_auc,max_auc,mean_strength,std_strength,min_strength,max_strength,direction,direction_consistency,candidate_score
02_Out_of_Focus,04_Over_Saturated,mean_aspect_ratio,0.642,0.08908422980528036,0.5,0.74,0.284,0.17816845961056071,0.0,0.48,HIGH,1.0,0.35998315403894393
02_Out_of_Focus,04_Over_Saturated,mean_circularity,0.126,0.08039900496896714,0.01,0.26,0.7479999999999999,0.16079800993793425,0.48,0.98,LOW,1.0,0.7145201990062066
02_Out_of_Focus,04_Over_Saturated,mean_fwhm,0.692,0.12367699866992245,0.47,0.85,0.40800000000000003,0.20536796244789496,0.06000000000000005,0.7,HIGH,0.8,0.4010632037552105
02_Out_of_Focus,04_Over_Saturated,mean_hfr,0.762,0.09410632284814872,0.6,0.87,0.524,0.18821264569629745,0.19999999999999996,0.74,HIGH,1.0,0.5269787354303702
02_Out_of_Focus,04_Over_Saturated,mean_hollowness,0.622,0.10623558725775462,0.545,0.83,0.244,0.21247117451550923,0.09000000000000008,0.6599999999999999,HIGH,1.0,0.36555288254844914
02_Out_of_Focus,04_Over_Saturated,mean_intensity,0.8480000000000001,0.057061370470748426,0.78,0.93,0.696,0.11412274094149687,0.56,0.8600000000000001,HIGH,1.0,0.7197877259058503
02_Out_of_Focus,04_Over_Saturated,mean_star_area,0.568,0.11196428001822724,0.42,0.76,0.2,0.16923356641044943,0.020000000000000018,0.52,HIGH,0.8,0.2990766433589551
02_Out_of_Focus,04_Over_Saturated,median_eccentricity,0.20800000000000002,0.06368673331236263,0.14,0.29,0.5839999999999999,0.12737346662472523,0.42000000000000004,0.72,LOW,1.0,0.6260626533375274
02_Out_of_Focus,04_Over_Saturated,median_fwhm,0.768,0.08840814442120139,0.64,0.9,0.5360000000000001,0.1768162888424028,0.28,0.8,HIGH,1.0,0.5575183711157599
02_Out_of_Focus,04_Over_Saturated,median_fwhm_ratio,0.22800000000000004,0.06209669878504008,0.14,0.29,0.5439999999999999,0.12419339757008015,0.42000000000000004,0.72,LOW,1.0,0.608380660242992
02_Out_of_Focus,04_Over_Saturated,median_hfr,0.7959999999999999,0.07391887445030533,0.72,0.9,0.592,0.14783774890061066,0.43999999999999995,0.8,HIGH,1.0,0.633616225109939
02_Out_of_Focus,04_Over_Saturated,saturated_ratio,0.704,0.060448325038829624,0.635,0.815,0.40800000000000003,0.12089665007765925,0.27,0.6299999999999999,HIGH,1.0,0.5025103349922341
02_Out_of_Focus,04_Over_Saturated,sharpness,0.79,0.055497747702046435,0.72,0.87,0.58,0.11099549540409287,0.43999999999999995,0.74,HIGH,1.0,0.6319004504595908
02_Out_of_Focus,04_Over_Saturated,star_count,0.17099999999999999,0.06887670143089025,0.04,0.24,0.658,0.13775340286178053,0.52,0.92,LOW,1.0,0.6883246597138221
02_Out_of_Focus,04_Over_Saturated,std_intensity,0.744,0.05462600113499067,0.67,0.8,0.4880000000000001,0.10925200226998134,0.3400000000000001,0.6000000000000001,HIGH,1.0,0.5606747997730019
02_Out_of_Focus,04_Over_Saturated,streak_count,0.39,0.058309518948453015,0.35,0.5,0.22000000000000003,0.11661903789690603,0.0,0.30000000000000004,LOW,1.0,0.3373380962103094
02_Out_of_Focus,04_Over_Saturated,valid_profile_count,0.17099999999999999,0.06887670143089025,0.04,0.24,0.658,0.13775340286178053,0.52,0.92,LOW,1.0,0.6883246597138221
02_Out_of_Focus,05_No_Star,axis_aligned_line_ratio,0.5959999999999999,0.05276362383309166,0.53,0.69,0.19199999999999995,0.10552724766618331,0.06000000000000005,0.3799999999999999,HIGH,1.0,0.34384727523338166
02_Out_of_Focus,05_No_Star,background_mad,0.028999999999999998,0.024166091947189144,0.0,0.055,0.942,0.04833218389437828,0.89,1.0,LOW,1.0,0.9360667816105622
02_Out_of_Focus,05_No_Star,background_median,0.004,0.008,0.0,0.02,0.992,0.016000000000000014,0.96,1.0,LOW,1.0,0.9828
02_Out_of_Focus,05_No_Star,bright_area_ratio,0.952,0.029765752132274417,0.92,1.0,0.9039999999999999,0.05953150426454883,0.8400000000000001,1.0,HIGH,1.0,0.9028468495735452
02_Out_of_Focus,05_No_Star,diagonal_line_ratio,0.211,0.0708801805866774,0.11,0.325,0.5780000000000001,0.1417603611733548,0.35,0.78,LOW,1.0,0.6009239638826646
02_Out_of_Focus,05_No_Star,elongated_angle_consistency,0.85,0.06324555320336755,0.8,0.95,0.7000000000000001,0.1264911064067351,0.6000000000000001,0.8999999999999999,HIGH,1.0,0.7323508893593267
02_Out_of_Focus,05_No_Star,elongated_angle_std,0.15,0.0632455532033676,0.05,0.2,0.7000000000000001,0.1264911064067352,0.6,0.9,LOW,1.0,0.7323508893593265
02_Out_of_Focus,05_No_Star,elongated_radial_alignment,0.9099999999999999,0.019999999999999973,0.9,0.95,0.82,0.039999999999999945,0.8,0.8999999999999999,HIGH,1.0,0.855
02_Out_of_Focus,05_No_Star,elongated_star_count,0.9099999999999999,0.019999999999999973,0.9,0.95,0.82,0.039999999999999945,0.8,0.8999999999999999,HIGH,1.0,0.855
02_Out_of_Focus,05_No_Star,elongated_star_ratio,0.9099999999999999,0.019999999999999973,0.9,0.95,0.82,0.039999999999999945,0.8,0.8999999999999999,HIGH,1.0,0.855
02_Out_of_Focus,05_No_Star,line_angle_std,0.536,0.10442221985765292,0.4,0.68,0.184,0.12224565431948903,0.020000000000000018,0.3600000000000001,HIGH,0.6,0.2665754345680511
02_Out_of_Focus,05_No_Star,long_line_count,0.568,0.06392182725798756,0.49,0.675,0.14400000000000004,0.11876026271442819,0.020000000000000018,0.3500000000000001,HIGH,0.8,0.2789239737285572
02_Out_of_Focus,05_No_Star,longest_line_ratio,0.2700000000000001,0.1177709641634983,0.11,0.405,0.45999999999999996,0.2355419283269966,0.18999999999999995,0.78,LOW,1.0,0.49044580716730024
02_Out_of_Focus,05_No_Star,max_aspect_ratio,0.945,0.028460498941515398,0.925,1.0,0.89,0.056920997883030795,0.8500000000000001,1.0,HIGH,1.0,0.8998079002116969
02_Out_of_Focus,05_No_Star,max_streak_area_ratio,0.7,0.09273618495495704,0.62,0.86,0.4,0.1854723699099141,0.24,0.72,HIGH,1.0,0.48345276300900863
02_Out_of_Focus,05_No_Star,max_streak_aspect_ratio,0.253,0.16957594168985177,0.085,0.51,0.502,0.32719413197672115,0.020000000000000018,0.83,LOW,0.8,0.4191805868023279
02_Out_of_Focus,05_No_Star,max_streak_length_ratio,0.612,0.11034491379306981,0.47,0.81,0.248,0.1933287355775132,0.06000000000000005,0.6200000000000001,HIGH,0.8,0.3302671264422487
02_Out_of_Focus,05_No_Star,mean_aspect_ratio,0.9309999999999998,0.04374928570845471,0.865,1.0,0.8619999999999999,0.08749857141690942,0.73,1.0,HIGH,1.0,0.8481501428583091
02_Out_of_Focus,05_No_Star,mean_circularity,0.795,0.052630789467763076,0.705,0.855,0.5900000000000001,0.10526157893552615,0.4099999999999999,0.71,HIGH,1.0,0.6279738421064475
02_Out_of_Focus,05_No_Star,mean_fwhm,0.924,0.039420806688854046,0.87,0.99,0.8480000000000001,0.07884161337770809,0.74,0.98,HIGH,1.0,0.8457158386622292
02_Out_of_Focus,05_No_Star,mean_hfr,0.916,0.04397726685459205,0.86,0.99,0.8320000000000001,0.0879545337091841,0.72,0.98,HIGH,1.0,0.8316045466290817
02_Out_of_Focus,05_No_Star,mean_hollowness,0.9400000000000001,0.026076809620810576,0.92,0.99,0.8800000000000001,0.05215361924162115,0.8400000000000001,0.98,HIGH,1.0,0.8927846380758381
02_Out_of_Focus,05_No_Star,mean_intensity,0.002,0.004,0.0,0.01,0.9960000000000001,0.008000000000000007,0.98,1.0,LOW,1.0,0.9914000000000001
02_Out_of_Focus,05_No_Star,mean_star_area,0.937,0.03295451410656815,0.905,1.0,0.8740000000000002,0.06590902821313631,0.81,1.0,HIGH,1.0,0.8797090971786865
02_Out_of_Focus,05_No_Star,median_eccentricity,0.9199999999999999,0.03937003937005905,0.88,0.99,0.8400000000000001,0.0787400787401181,0.76,0.98,HIGH,1.0,0.8481259921259883
02_Out_of_Focus,05_No_Star,median_fwhm,0.9039999999999999,0.05471745608121783,0.815,0.98,0.808,0.10943491216243566,0.6299999999999999,0.96,HIGH,1.0,0.7916565087837565
02_Out_of_Focus,05_No_Star,median_fwhm_ratio,0.9199999999999999,0.03937003937005905,0.88,0.99,0.8400000000000001,0.0787400787401181,0.76,0.98,HIGH,1.0,0.8481259921259883
02_Out_of_Focus,05_No_Star,median_hfr,0.882,0.053907327887774234,0.815,0.97,0.7639999999999999,0.10781465577554847,0.6299999999999999,0.94,HIGH,1.0,0.7720185344224451
02_Out_of_Focus,05_No_Star,saturated_ratio,0.048,0.0116619037896906,0.03,0.06,0.9039999999999999,0.023323807579381187,0.88,0.94,LOW,1.0,0.918467619242062
02_Out_of_Focus,05_No_Star,sharpness,0.044,0.03440930106817051,0.0,0.1,0.9119999999999999,0.06881860213634099,0.8,1.0,LOW,1.0,0.8935181397863659
02_Out_of_Focus,05_No_Star,star_count,0.946,0.02745906043549195,0.925,1.0,0.892,0.0549181208709839,0.8500000000000001,1.0,HIGH,1.0,0.9009081879129017
02_Out_of_Focus,05_No_Star,std_intensity,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,LOW,1.0,1.0
02_Out_of_Focus,05_No_Star,streak_count,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,UNKNOWN,0.0,0.1
02_Out_of_Focus,05_No_Star,valid_profile_count,0.946,0.02745906043549195,0.925,1.0,0.892,0.0549181208709839,0.8500000000000001,1.0,HIGH,1.0,0.9009081879129017
02_Out_of_Focus,06_Satellite,axis_aligned_line_ratio,0.558,0.0793473376995095,0.45,0.65,0.15600000000000003,0.11959933110180844,0.040000000000000036,0.30000000000000004,HIGH,0.8,0.2902400668898192
02_Out_of_Focus,06_Satellite,background_mad,0.23200000000000004,0.10200980345045275,0.065,0.33,0.5359999999999999,0.20401960690090548,0.33999999999999997,0.87,LOW,1.0,0.5727980393099095
02_Out_of_Focus,06_Satellite,background_median,0.20099999999999998,0.07109149034870489,0.07,0.265,0.5979999999999999,0.14218298069740976,0.47,0.86,LOW,1.0,0.645881701930259
02_Out_of_Focus,06_Satellite,bright_area_ratio,0.52,0.08124038404635961,0.44,0.64,0.144,0.08522910301065006,0.020000000000000018,0.28,LOW,0.6,0.25227708969893503
02_Out_of_Focus,06_Satellite,diagonal_line_ratio,0.276,0.07059745037889116,0.15,0.36,0.44799999999999995,0.14119490075778232,0.28,0.7,LOW,1.0,0.5214805099242218
02_Out_of_Focus,06_Satellite,elongated_angle_consistency,0.34199999999999997,0.08975522268926749,0.19,0.47,0.316,0.17951044537853497,0.06000000000000005,0.62,LOW,1.0,0.39224895546214655
02_Out_of_Focus,06_Satellite,elongated_angle_std,0.658,0.08975522268926751,0.53,0.81,0.31600000000000006,0.17951044537853503,0.06000000000000005,0.6200000000000001,HIGH,1.0,0.39224895546214655
02_Out_of_Focus,06_Satellite,elongated_radial_alignment,0.388,0.07652450587883594,0.3,0.48,0.22400000000000003,0.1530490117576719,0.040000000000000036,0.4,LOW,1.0,0.34749509882423285
02_Out_of_Focus,06_Satellite,elongated_star_count,0.51,0.03962322551231792,0.465,0.56,0.07200000000000004,0.03867815921162747,0.020000000000000018,0.1200000000000001,LOW,0.6,0.2245321840788373
02_Out_of_Focus,06_Satellite,elongated_star_ratio,0.5980000000000001,0.10380751417888782,0.47,0.73,0.21999999999999997,0.1819890106572372,0.0,0.45999999999999996,HIGH,0.75,0.29330109893427625
02_Out_of_Focus,06_Satellite,line_angle_std,0.5120000000000001,0.09368030742904297,0.4,0.68,0.14400000000000004,0.12224565431948901,0.040000000000000036,0.3600000000000001,LOW,0.6,0.25457543456805115
02_Out_of_Focus,06_Satellite,long_line_count,0.496,0.07532595834106592,0.38,0.6,0.124,0.08593020423576332,0.0,0.24,HIGH,0.5,0.22220697957642366
02_Out_of_Focus,06_Satellite,longest_line_ratio,0.413,0.04675467891024384,0.36,0.485,0.174,0.09350935782048767,0.030000000000000027,0.28,LOW,1.0,0.3279490642179512
02_Out_of_Focus,06_Satellite,max_aspect_ratio,0.43599999999999994,0.061757590626578034,0.33,0.505,0.132,0.11923086848631102,0.010000000000000009,0.33999999999999997,LOW,0.8,0.2704769131513689
02_Out_of_Focus,06_Satellite,max_streak_area_ratio,0.24200000000000005,0.0735934779718964,0.11,0.32,0.516,0.1471869559437928,0.36,0.78,LOW,1.0,0.5754813044056207
02_Out_of_Focus,06_Satellite,max_streak_aspect_ratio,0.05800000000000001,0.06493073232299171,0.0,0.17,0.884,0.12986146464598344,0.6599999999999999,1.0,LOW,1.0,0.8328138535354017
02_Out_of_Focus,06_Satellite,max_streak_length_ratio,0.018,0.019390719429665314,0.0,0.05,0.9640000000000001,0.03878143885933063,0.9,1.0,LOW,1.0,0.949921856114067
02_Out_of_Focus,06_Satellite,mean_aspect_ratio,0.5359999999999999,0.07578918128598566,0.43,0.64,0.15199999999999997,0.07110555533852471,0.06000000000000005,0.28,HIGH,0.6,0.26928944446614755
02_Out_of_Focus,06_Satellite,mean_circularity,0.28200000000000003,0.08681013765684281,0.12,0.37,0.43599999999999994,0.17362027531368562,0.26,0.76,LOW,1.0,0.5068379724686315
02_Out_of_Focus,06_Satellite,mean_fwhm,0.406,0.06887670143089027,0.31,0.52,0.20400000000000001,0.11271202242884296,0.040000000000000036,0.38,LOW,0.8,0.31252879775711573
02_Out_of_Focus,06_Satellite,mean_hfr,0.28200000000000003,0.054918120870983925,0.24,0.39,0.43599999999999994,0.10983624174196785,0.21999999999999997,0.52,LOW,1.0,0.5012163758258033
02_Out_of_Focus,06_Satellite,mean_hollowness,0.746,0.08656789243131659,0.67,0.91,0.492,0.17313578486263317,0.3400000000000001,0.8200000000000001,HIGH,1.0,0.5560864215137368
02_Out_of_Focus,06_Satellite,mean_intensity,0.21400000000000002,0.07578918128598568,0.08,0.28,0.572,0.15157836257197135,0.43999999999999995,0.84,LOW,1.0,0.6242421637428028
02_Out_of_Focus,06_Satellite,mean_star_area,0.46399999999999997,0.04963869458396345,0.41,0.54,0.10400000000000005,0.0649923072370877,0.020000000000000018,0.18000000000000005,LOW,0.8,0.26630076927629126
02_Out_of_Focus,06_Satellite,median_eccentricity,0.638,0.0856504524214554,0.53,0.74,0.276,0.1713009048429108,0.06000000000000005,0.48,HIGH,1.0,0.37506990951570895
02_Out_of_Focus,06_Satellite,median_fwhm,0.492,0.10087616170334794,0.37,0.67,0.16000000000000003,0.12393546707863735,0.020000000000000018,0.3400000000000001,LOW,0.6,0.2556064532921363
02_Out_of_Focus,06_Satellite,median_fwhm_ratio,0.6419999999999999,0.08634813257969161,0.53,0.75,0.284,0.17269626515938322,0.06000000000000005,0.5,HIGH,1.0,0.3785303734840617
02_Out_of_Focus,06_Satellite,median_hfr,0.35000000000000003,0.054037024344425186,0.29,0.45,0.3,0.10807404868885039,0.09999999999999998,0.42000000000000004,LOW,1.0,0.40419259513111494
02_Out_of_Focus,06_Satellite,saturated_ratio,0.266,0.07519308478842984,0.175,0.36,0.46799999999999997,0.15038616957685969,0.28,0.65,LOW,1.0,0.529561383042314
02_Out_of_Focus,06_Satellite,sharpness,0.246,0.06651315659326355,0.14,0.32,0.508,0.1330263131865271,0.36,0.72,LOW,1.0,0.5732973686813473
02_Out_of_Focus,06_Satellite,star_count,0.413,0.07997499609252884,0.285,0.53,0.198,0.12905812643921344,0.06000000000000005,0.43000000000000005,LOW,0.8,0.3141941873560787
02_Out_of_Focus,06_Satellite,std_intensity,0.236,0.09178235124467012,0.08,0.35,0.528,0.18356470248934023,0.30000000000000004,0.84,LOW,1.0,0.5592435297510661
02_Out_of_Focus,06_Satellite,streak_count,0.13,0.02449489742783178,0.1,0.15,0.74,0.048989794855663606,0.7,0.8,LOW,1.0,0.7881010205144336
02_Out_of_Focus,06_Satellite,valid_profile_count,0.413,0.07997499609252884,0.285,0.53,0.198,0.12905812643921344,0.06000000000000005,0.43000000000000005,LOW,0.8,0.3141941873560787
03_Tracking_Error,04_Over_Saturated,axis_aligned_line_ratio,0.571,0.1508111401720708,0.37,0.83,0.246,0.22499777776680369,0.040000000000000036,0.6599999999999999,HIGH,0.8,0.3202002222233197
03_Tracking_Error,04_Over_Saturated,background_mad,0.952,0.014352700094407311,0.935,0.975,0.9039999999999999,0.028705400188814623,0.8700000000000001,0.95,HIGH,1.0,0.9149294599811185
03_Tracking_Error,04_Over_Saturated,background_median,0.951,0.024576411454889004,0.915,0.99,0.9019999999999999,0.04915282290977801,0.8300000000000001,0.98,HIGH,1.0,0.8999847177090223
03_Tracking_Error,04_Over_Saturated,bright_area_ratio,0.13199999999999998,0.0620966987850401,0.07,0.23,0.736,0.12419339757008019,0.54,0.86,LOW,1.0,0.730780660242992
03_Tracking_Error,04_Over_Saturated,diagonal_line_ratio,0.7470000000000001,0.14709180806557517,0.48,0.93,0.51,0.2654806960967219,0.040000000000000036,0.8600000000000001,HIGH,0.8,0.43495193039032787
03_Tracking_Error,04_Over_Saturated,elongated_angle_consistency,0.4880000000000001,0.059883219686319454,0.405,0.59,0.096,0.07552483035399679,0.0,0.18999999999999995,LOW,0.75,0.24814751696460033
03_Tracking_Error,04_Over_Saturated,elongated_angle_std,0.512,0.059883219686319475,0.41,0.595,0.09600000000000002,0.0755248303539968,0.0,0.18999999999999995,HIGH,0.75,0.24814751696460033
03_Tracking_Error,04_Over_Saturated,elongated_radial_alignment,0.4,0.13638181696985854,0.19,0.62,0.296,0.16365818036383026,0.18000000000000005,0.62,LOW,0.8,0.390834181963617
03_Tracking_Error,04_Over_Saturated,elongated_star_count,0.41200000000000003,0.0861742420912421,0.33,0.55,0.21600000000000003,0.11842297074469965,0.050000000000000044,0.33999999999999997,LOW,0.8,0.32035770292553006
03_Tracking_Error,04_Over_Saturated,elongated_star_ratio,0.642,0.0658483105326173,0.54,0.74,0.28400000000000003,0.1316966210652346,0.08000000000000007,0.48,HIGH,1.0,0.3886303378934766
03_Tracking_Error,04_Over_Saturated,line_angle_std,0.7030000000000001,0.11897898974188678,0.53,0.82,0.406,0.2379579794837736,0.06000000000000005,0.6399999999999999,HIGH,1.0,0.42690420205162266
03_Tracking_Error,04_Over_Saturated,long_line_count,0.8469999999999999,0.0793473376995095,0.73,0.96,0.694,0.15869467539901896,0.45999999999999996,0.9199999999999999,HIGH,1.0,0.6844305324600981
03_Tracking_Error,04_Over_Saturated,longest_line_ratio,0.882,0.044452221541785714,0.81,0.94,0.764,0.08890444308357143,0.6200000000000001,0.8799999999999999,HIGH,1.0,0.770909555691643
03_Tracking_Error,04_Over_Saturated,max_aspect_ratio,0.24000000000000005,0.08654478609367522,0.14,0.36,0.5199999999999999,0.17308957218735044,0.28,0.72,LOW,1.0,0.5506910427812649
03_Tracking_Error,04_Over_Saturated,max_streak_area_ratio,0.5559999999999999,0.06945502141674136,0.48,0.64,0.12800000000000003,0.12432216214336043,0.020000000000000018,0.28,HIGH,0.8,0.271167783785664
03_Tracking_Error,04_Over_Saturated,max_streak_aspect_ratio,0.584,0.09221713506718804,0.5,0.76,0.16799999999999998,0.18443427013437608,0.0,0.52,HIGH,1.0,0.3071565729865624
03_Tracking_Error,04_Over_Saturated,max_streak_length_ratio,0.49399999999999994,0.06974238309665079,0.39,0.55,0.13200000000000006,0.046647615158762354,0.10000000000000009,0.21999999999999997,HIGH,0.6,0.27473523848412384
03_Tracking_Error,04_Over_Saturated,mean_aspect_ratio,0.584,0.06529931086925804,0.5,0.67,0.16800000000000007,0.13059862173851608,0.0,0.3400000000000001,HIGH,1.0,0.3125401378261484
03_Tracking_Error,04_Over_Saturated,mean_circularity,0.10200000000000001,0.06112282715974451,0.01,0.17,0.7959999999999999,0.12224565431948901,0.6599999999999999,0.98,LOW,1.0,0.7939754345680511
03_Tracking_Error,04_Over_Saturated,mean_fwhm,0.776,0.08039900496896711,0.63,0.85,0.5519999999999999,0.1607980099379342,0.26,0.7,HIGH,1.0,0.5603201990062066
03_Tracking_Error,04_Over_Saturated,mean_hfr,0.806,0.0863944442658207,0.64,0.89,0.6120000000000001,0.1727888885316414,0.28,0.78,HIGH,1.0,0.592121111146836
03_Tracking_Error,04_Over_Saturated,mean_hollowness,0.38499999999999995,0.11618950038622253,0.22,0.54,0.262,0.1955914108543624,0.08000000000000007,0.56,LOW,0.8,0.3423408589145638
03_Tracking_Error,04_Over_Saturated,mean_intensity,0.954,0.020591260281973993,0.93,0.99,0.908,0.041182520563947986,0.8600000000000001,0.98,HIGH,1.0,0.9124817479436054
03_Tracking_Error,04_Over_Saturated,mean_star_area,0.5700000000000001,0.12016655108639841,0.42,0.69,0.26000000000000006,0.09879271228182775,0.14,0.3799999999999999,HIGH,0.6,0.33912072877181726
03_Tracking_Error,04_Over_Saturated,median_eccentricity,0.21599999999999997,0.052763623833091675,0.15,0.29,0.568,0.10552724766618331,0.42000000000000004,0.7,LOW,1.0,0.6210472752333817
03_Tracking_Error,04_Over_Saturated,median_fwhm,0.782,0.08207313811473277,0.63,0.88,0.5640000000000001,0.16414627622946554,0.26,0.76,HIGH,1.0,0.5653853723770534
03_Tracking_Error,04_Over_Saturated,median_fwhm_ratio,0.21599999999999997,0.052763623833091675,0.15,0.29,0.568,0.10552724766618331,0.42000000000000004,0.7,LOW,1.0,0.6210472752333817
03_Tracking_Error,04_Over_Saturated,median_hfr,0.8140000000000001,0.09156418513807676,0.64,0.9,0.6279999999999999,0.18312837027615353,0.28,0.8,HIGH,1.0,0.5982871629723846
03_Tracking_Error,04_Over_Saturated,saturated_ratio,0.8629999999999999,0.04578209256903838,0.82,0.945,0.7259999999999998,0.09156418513807676,0.6399999999999999,0.8899999999999999,HIGH,1.0,0.7595435814861922
03_Tracking_Error,04_Over_Saturated,sharpness,0.952,0.022271057451320065,0.93,0.99,0.9039999999999999,0.04454211490264013,0.8600000000000001,0.98,HIGH,1.0,0.9103457885097361
03_Tracking_Error,04_Over_Saturated,star_count,0.196,0.08867919710958146,0.12,0.34,0.6079999999999999,0.17735839421916294,0.31999999999999995,0.76,LOW,1.0,0.6018641605780837
03_Tracking_Error,04_Over_Saturated,std_intensity,0.922,0.017204650534085233,0.9,0.95,0.8440000000000001,0.034409301068170466,0.8,0.8999999999999999,HIGH,1.0,0.866359069893183
03_Tracking_Error,04_Over_Saturated,streak_count,0.44000000000000006,0.04898979485566354,0.4,0.5,0.11999999999999997,0.09797958971132709,0.0,0.19999999999999996,LOW,1.0,0.29420204102886727
03_Tracking_Error,04_Over_Saturated,valid_profile_count,0.196,0.08867919710958146,0.12,0.34,0.6079999999999999,0.17735839421916294,0.31999999999999995,0.76,LOW,1.0,0.6018641605780837
03_Tracking_Error,05_No_Star,axis_aligned_line_ratio,0.44000000000000006,0.06782329983125271,0.35,0.56,0.16800000000000004,0.06764613810115104,0.12,0.30000000000000004,LOW,0.8,0.3248353861898849
03_Tracking_Error,05_No_Star,background_mad,0.17099999999999999,0.07234638899074368,0.07,0.285,0.658,0.14469277798148736,0.43000000000000005,0.86,LOW,1.0,0.6606307222018513
03_Tracking_Error,05_No_Star,background_median,0.05500000000000001,0.07835815209663892,0.0,0.21,0.8899999999999999,0.1567163041932778,0.5800000000000001,1.0,LOW,1.0,0.8088283695806723
03_Tracking_Error,05_No_Star,bright_area_ratio,0.9479999999999998,0.0403236903073119,0.88,1.0,0.8959999999999999,0.0806473806146238,0.76,1.0,HIGH,1.0,0.8731352619385376
03_Tracking_Error,05_No_Star,diagonal_line_ratio,0.5030000000000001,0.02400000000000002,0.485,0.55,0.03400000000000003,0.034409301068170535,0.0,0.10000000000000009,LOW,0.75,0.22435906989318294
03_Tracking_Error,05_No_Star,elongated_angle_consistency,0.86,0.048989794855663536,0.8,0.95,0.72,0.09797958971132707,0.6000000000000001,0.8999999999999999,HIGH,1.0,0.7442020410288673
03_Tracking_Error,05_No_Star,elongated_angle_std,0.14,0.048989794855663564,0.05,0.2,0.72,0.09797958971132714,0.6,0.9,LOW,1.0,0.7442020410288673
03_Tracking_Error,05_No_Star,elongated_radial_alignment,0.9099999999999999,0.048989794855663564,0.85,1.0,0.82,0.09797958971132714,0.7,1.0,HIGH,1.0,0.8192020410288673
03_Tracking_Error,05_No_Star,elongated_star_count,0.9099999999999999,0.048989794855663564,0.85,1.0,0.82,0.09797958971132714,0.7,1.0,HIGH,1.0,0.8192020410288673
03_Tracking_Error,05_No_Star,elongated_star_ratio,0.9099999999999999,0.048989794855663564,0.85,1.0,0.82,0.09797958971132714,0.7,1.0,HIGH,1.0,0.8192020410288673
03_Tracking_Error,05_No_Star,line_angle_std,0.438,0.10979981785048644,0.3,0.59,0.22000000000000003,0.12328828005937952,0.06000000000000005,0.4,LOW,0.6,0.29467117199406206
03_Tracking_Error,05_No_Star,long_line_count,0.51,0.15530614926653744,0.285,0.725,0.268,0.15829087149927504,0.040000000000000036,0.44999999999999996,LOW,0.6,0.3067709128500725
03_Tracking_Error,05_No_Star,longest_line_ratio,0.31,0.060909769331364244,0.23,0.4,0.38,0.12181953866272853,0.19999999999999996,0.54,LOW,1.0,0.46881804613372713
03_Tracking_Error,05_No_Star,max_aspect_ratio,0.951,0.04270831300812525,0.88,1.0,0.9019999999999999,0.0854166260162505,0.76,1.0,HIGH,1.0,0.8753583373983749
03_Tracking_Error,05_No_Star,max_streak_area_ratio,0.706,0.09850888284819802,0.62,0.88,0.41200000000000003,0.197017765696396,0.24,0.76,HIGH,1.0,0.4876982234303604
03_Tracking_Error,05_No_Star,max_streak_aspect_ratio,0.6159999999999999,0.12289833196589774,0.41,0.77,0.304,0.1477294825009551,0.1399999999999999,0.54,HIGH,0.8,0.3840270517499045
03_Tracking_Error,05_No_Star,max_streak_length_ratio,0.7300000000000001,0.09273618495495704,0.64,0.87,0.45999999999999996,0.1854723699099141,0.28,0.74,HIGH,1.0,0.5224527630090086
03_Tracking_Error,05_No_Star,mean_aspect_ratio,0.933,0.06446704584514477,0.81,0.99,0.866,0.12893409169028952,0.6200000000000001,0.98,HIGH,1.0,0.8128065908309711
03_Tracking_Error,05_No_Star,mean_circularity,0.7939999999999999,0.04397726685459203,0.75,0.865,0.588,0.08795453370918406,0.5,0.73,HIGH,1.0,0.6558045466290816
03_Tracking_Error,05_No_Star,mean_fwhm,0.9469999999999998,0.03867815921162743,0.88,0.99,0.8939999999999999,0.07735631842325486,0.76,0.98,HIGH,1.0,0.8725643681576745
03_Tracking_Error,05_No_Star,mean_hfr,0.943,0.03487119154832538,0.88,0.98,0.8859999999999999,0.06974238309665076,0.76,0.96,HIGH,1.0,0.8697257616903349
03_Tracking_Error,05_No_Star,mean_hollowness,0.938,0.047497368348151665,0.86,1.0,0.8759999999999998,0.09499473669630334,0.72,1.0,HIGH,1.0,0.8507005263303695
03_Tracking_Error,05_No_Star,mean_intensity,0.038,0.06144916598294887,0.0,0.16,0.924,0.12289833196589775,0.6799999999999999,1.0,LOW,1.0,0.8575101668034103
03_Tracking_Error,05_No_Star,mean_star_area,0.9479999999999998,0.0403236903073119,0.88,1.0,0.8959999999999999,0.0806473806146238,0.76,1.0,HIGH,1.0,0.8731352619385376
03_Tracking_Error,05_No_Star,median_eccentricity,0.899,0.05834380858325927,0.79,0.96,0.798,0.11668761716651854,0.5800000000000001,0.9199999999999999,HIGH,1.0,0.7714312382833481
03_Tracking_Error,05_No_Star,median_fwhm,0.9269999999999999,0.03487119154832538,0.86,0.96,0.8539999999999999,0.06974238309665076,0.72,0.9199999999999999,HIGH,1.0,0.8433257616903349
03_Tracking_Error,05_No_Star,median_fwhm_ratio,0.899,0.05834380858325927,0.79,0.96,0.798,0.11668761716651854,0.5800000000000001,0.9199999999999999,HIGH,1.0,0.7714312382833481
