class,feature,n,min,p10,p25,p50,p75,p90,max,mean,std
04_Over_Saturated,median_eccentricity,50,0.302305751078444,0.36080586371832174,0.6431233644641244,0.7311782776582665,0.7531343914054669,0.7627006093729287,0.7661319269615441,0.6601313094125467,0.1444286551182296
04_Over_Saturated,median_fwhm,50,7.363554093554938,9.23663430979185,9.49787276066078,9.885951552559172,13.626670426343686,19.79572067931893,27.29595278115004,12.274662912195119,4.724775766836671
04_Over_Saturated,median_fwhm_ratio,50,1.0490856564856768,1.0722634517377805,1.3060313990427759,1.4658855333590233,1.5200685748944858,1.5461890442580901,1.555977629024282,1.3928484648833115,0.1675068426020032
04_Over_Saturated,median_hfr,50,2.100057142514251,3.855589202113936,4.156337970573728,4.523039672601524,5.457172264033932,9.946084596417064,13.746634795152868,5.4795227653828995,2.6021063415541095
04_Over_Saturated,saturated_ratio,50,0.0,0.0,0.0,0.0,0.0037779808044433594,0.006642436981201193,0.021905899047851562,0.002933712005615234,0.00637196684932958
04_Over_Saturated,sharpness,50,41.67257490841439,217.4460189291611,375.523342737637,538.7222792014873,831.4564047387755,27017.11910609474,53958.95340286358,5825.738379712853,14242.531973037796
04_Over_Saturated,star_count,50,16.0,53.400000000000006,172.25,249.0,313.25,355.7,819.0,253.64,161.24028776952738
04_Over_Saturated,std_intensity,50,21.05043528284738,21.40994771377498,22.17195082173427,23.437877634067124,24.436543308547776,46.74058618612129,56.50651808873103,27.21113607178797,10.050358325647142
04_Over_Saturated,streak_count,50,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.22,0.41424630354415964
04_Over_Saturated,valid_profile_count,50,16.0,53.400000000000006,172.25,249.0,313.25,355.7,819.0,253.62,161.24253657146429
